Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"Waseem Sheikh, Nadeem Sheikh","A Model-View-ViewModel (MVVM) Application Framework for Hearing Impairment Diagnosis - Type Dependency Architecture",2019,"","","","",25,"2023-02-26 08:28:03","","10.1109/IETC47856.2020.9249181","","",,,,,2,0.50,1,2,4,"Around 466 million people worldwide (over 5% of the world's population) have disabling hearing loss, and out of these 34 million are children. Estimates suggest that by 2050, over 900 million people worldwide will have disabling hearing loss. The annual global cost of unaddressed hearing loss amounts to US$ 750 billion. Early detection of hearing loss can reduce its impact on an individual's life in addition to saving a huge cost. This paper, the second in a series of three papers, presents the type dependency architecture of an open-source application framework for hearing impairment diagnosis. The framework is built using the Model-View-ViewModel (MVVM) pattern which separates the development of graphical user interface (GUI) from the development of business and back-end logic. Some of the benefits of the MVVM pattern include reusable components, independent development of GUI and business or back-end logic, flexibility to modify GUI without having to change business or back-end logic, ease of unit testing, and reduced maintenance overhead. The proposed framework along with the open-source code makes it possible to easily extend the application functionality thus enabling other researchers and practitioners to develop their own versions of hearing loss diagnosis applications. The proposed software was evaluated by an otolaryngologist and found to be very beneficial in assisting a clinician to reach a hearing impairment diagnosis conclusion more methodically, swiftly and accurately.","",""
0,"Kristina Medved","Obrazac MVVM i programski okvir .NET Core",2019,"","","","",26,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,4,"U okviru ovog rada istražena je podrska obrasca MVVM u programskom okviru .NET Core. Koristene su dvije vrste aplikacija; web-aplikacija i Windows-","",""
8,"Mariam Aljamea, Mohammad A. Alkandari","MMVMi : A Validation Model for MVC and MVVM Design Patterns in iOS Applications",2018,"","","","",27,"2023-02-26 08:28:03","","","","",,,,,8,1.60,4,2,5,"Design patterns have gained popularity as they provide strategies for solving specific problems. This paper explores two common design patterns in iOS development field: Model View Controller (MVC) and Model View ViewModel (MVVM) design patterns. The paper investigates the problems with MVC design pattern. Then, it introduces a validation model that detects MVC problems, and helps programmers make the decision to switch between MVC and MVVM design pattern. The proposed validation model consists of two phases: phase one is to detect MVC problems, and phase two is to validate the relation between MVVM objects. The model was then applied to a Cloudy app as a case study. As a result, the model was able to detect MVC problems. The relation between MVVM objects was also validated. Further, this research provided some recommended solutions to satisfy the relations between MVVM objects in the project.","",""
4,"Gloria Arcos-Medina, Jorge Menéndez, J. Vallejo","Comparative Study of Performance and Productivity of MVC and MVVM design patterns",2018,"","","","",28,"2023-02-26 08:28:03","","10.18502/keg.v1i2.1498","","",,,,,4,0.80,1,3,5,"Abstract.  The research compares the patterns for user interfaces Model View Controller (MVC) and Model ViewView Model (MVVM) using .Net technologies for the system development for sales and purchasing management of a company. The inductive method is used to recognize, obtain and measure the results of  performance and productivity variables based on the tests of two prototypes created for the MVC and MVVM pattern. For the performance tests we used: performance measurement tools Visual Studio 2012 Ultimate. The obtained results show that MVVM pattern presents better conditions of performance and productivity meeting the 95.1% of its performance levels with respect to the MVC pattern that fulfills the 41.6% of its performance levels in relation to the performance and productivity with a level of significance of 95% and a margin of error of 5%.","",""
0,"Juha Ala-Rantala","MVVM-mallia noudattava WPF-sovellus lokitiedostojen tarkasteluun",2019,"","","","",29,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,4,"","",""
0,"R. Cabrera, Ronny Fabricio","Sistema web bajo el patrón de diseño de software MVVM en los procesos de gestión administrativa de la radio interoceánica",2019,"","","","",30,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,2,4,"","",""
0,"M. Gehlot, Mukul Karamchandani","Introduction, evolution, data binding & programming of Advanced Model View Controller (MVC) technology - Model-View-View-Model (MVVM) with ASP.NET 4.5 and above versions",2018,"","","","",31,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,2,5,"My objective of presenting this topic is making aware to programmers with this technology. It is still not accepted by programmers as expected. Still maximum programmers are working with WPF and MVC. Now it’s time to work with MVVM. MVVM is advanced ASP.NET technology in which we discuss MVVM pattern and describes how to implement its fundamental characteristics. It is a part of smart web based programming. MVVM scenario is implemented using Prism Library. The MVVM pattern is a close variant of the Presentation Model pattern, optimized to leverage some of the core capabilities of WPF and Silverlight, such as data binding, data templates, commands, and behaviors. It is more reliable MVC (Model View Controller) with more advanced features that takes advantage of particular strengths of the Windows Presentation Foundation (WPF) architecture to separate the Model and the View by introducing an abstract layer between them a “Model of the View,” or ViewModel. In this paper we will discuss brief introduction, features, data binding, and programming of MVVM. Introduction MVVM Foundation is a library of classes that are very useful when building applications based on the ModelView-ViewModel philosophy. The library is small and concentrated on providing only the most indispensable tools needed by most MVVM application developers. ModelView-ViewModel is a way of creating client applications that leverages core features of the WPF platform, allows for simple unit testing of application functionality, and helps developers and designers work together with less technical difficulties. The classes in the MVVM Foundation are timetested tools in the toolbox of many WPF developers around the world. Now they all live in one convenient project. MvvmFoundation. The source code download also contains a set of unit tests and a demo application, which show how to use the classes. WPF lends itself toward MVVM which increase testability, flexibility and maintainability. The Model-View-ViewModel pattern helps us to cleanly separate the business and presentation logic of our application from its user interface (UI). Maintaining a clean separation between application logic and UI helps to address numerous development and design issues and can make our application much easier to test, maintain, and evolve. It can also greatly improve code re-use opportunities and allows developers and UI designers to more easily collaborate when developing their respective parts of the application. Using the MVVM pattern, the UI of the application and the underlying presentation and business logic is separated into three separate classes: the view, which encapsulates the UI and UI logic; the view model, which encapsulates presentation logic and state; and the model, which encapsulates the application's business logic and data. Prism includes samples and reference implementations that show how to implement the MVVM pattern in a Silverlight or Windows Presentation Foundation (WPF) application. The Prism Library also provides features that can help we implement the pattern in were own applications. These features embody the most common practices for implementing the MVVM pattern and are designed to support testability and to work well with Expression Blend and Visual Studio. The pattern was first introduced by John Gossman – the architect on the Blend/WPF/Silverlight team – and derives from the Smalltalk ApplicationModel pattern, as does the PresentationModel pattern described by Martin Fowler. It was first utilized by the Expression team (John was part of that team at the time) as they developed version 1 of Expression Blend. Without the WPF/Silverlight-specific 127 International Journal of Engineering Research & Technology (IJERT)","",""
0,"P. Johnson","Your First MVVM Light Mobile App",2018,"","","","",32,"2023-02-26 08:28:03","","10.1007/978-1-4842-2475-5_2","","",,,,,0,0.00,0,1,5,"","",""
0,"Paul Johnson","Installing MVVM Light",2018,"","","","",33,"2023-02-26 08:28:03","","10.1007/978-1-4842-2475-5_1","","",,,,,0,0.00,0,1,5,"","",""
2,"B. Maharjan","Puzzle game using Android MVVM Architecture",2018,"","","","",34,"2023-02-26 08:28:03","","","","",,,,,2,0.40,2,1,5,"","",""
1,"A. B. Cortès","Desenvolupament d'una app per a Android de la cartellera de cinema en català utilitzant MVVM i Android Architecture Components",2018,"","","","",35,"2023-02-26 08:28:03","","","","",,,,,1,0.20,1,1,5,"El projecte preten desenvolupar una aplicacio per a Android fent emfasi en dissenyar una bona arquitectura interna utilitzant Model-View-ViewModel i les llibreries d'Android Architecture Components. L'app Muvicat mostra la cartellera de cinema en catala gracies a dades obertes de la Generalitat.","",""
1,"Mingguang Diao, Danning Zhao, T. Xue, Wenji Li, Naiyu Zheng","A Highly Automatic Petrogeochemistry Diagram Plotting and Analysis System Based on MVVM",2018,"","","","",36,"2023-02-26 08:28:03","","10.12783/DTCSE/CSSE2018/24498","","",,,,,1,0.20,0,5,5,"A new software, GeoDrop based on the Petrogeochemistry experts’s practical working methods, is developed to implement Petrogeochemistry diagrams’ plotting and analysis automaticly. System takes the Petrogeochemistry parameters and diagrams as the process objects. The method is to intersect Petrogeochemistry and computer software technology. By analyzing the characteristics of two-variable and three-variable diagrams, it divides data calculation into three types, including major and trace elements’ related parameters calculation, major and trace elements’ standard mineral calculation, and isotope calculation. For plotting, system can be used for volcanic rocks, intrusive rocks, sedimentary rocks and so on. For extension, system also supports customized diagram types. All these above functions in GeoDrop can help users implement data processing, analysis and automatic plotting quickly.","",""
17,"Tian Lou","A Comparison of Android Native App Architecture – MVC, MVP and MVVM",2016,"","","","",37,"2023-02-26 08:28:03","","","","",,,,,17,2.43,17,1,7,"Disclaimer This document contains a student thesis (bachelor's or master's), as authored by a student at Eindhoven University of Technology. Student theses are made available in the TU/e repository upon obtaining the required degree. The grade received is not published on the document as presented in the repository. The required complexity or quality of research of student theses may vary by program, and the required minimum study period may vary in duration.","",""
0,"Martin Verrev","Komponentide põhiste progressiivsete web rakenduste ehitamise protsessi lihtsustamine arendades GUI töövahend Vue.js MVVM raamistiku jaoks. Simplifying a process of building component-based progressive web applications by developing a GUI toolchain for Vue.js MVVM framework",2018,"","","","",38,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,5,"","",""
