Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Ted Hagos","Jetpack, LiveData, ViewModel, and Room",2020,"","","","",11,"2023-02-26 08:25:51","","10.1007/978-1-4842-5937-5_16","","",,,,,0,0.00,0,1,3,"","",""
2,"Waseem Sheikh, Nadeem Sheikh","A Model-View-ViewModel (MVVM) Application Framework for Hearing Impairment Diagnosis - Type Dependency Architecture",2019,"","","","",12,"2023-02-26 08:25:51","","10.1109/IETC47856.2020.9249181","","",,,,,2,0.50,1,2,4,"Around 466 million people worldwide (over 5% of the world's population) have disabling hearing loss, and out of these 34 million are children. Estimates suggest that by 2050, over 900 million people worldwide will have disabling hearing loss. The annual global cost of unaddressed hearing loss amounts to US$ 750 billion. Early detection of hearing loss can reduce its impact on an individual's life in addition to saving a huge cost. This paper, the second in a series of three papers, presents the type dependency architecture of an open-source application framework for hearing impairment diagnosis. The framework is built using the Model-View-ViewModel (MVVM) pattern which separates the development of graphical user interface (GUI) from the development of business and back-end logic. Some of the benefits of the MVVM pattern include reusable components, independent development of GUI and business or back-end logic, flexibility to modify GUI without having to change business or back-end logic, ease of unit testing, and reduced maintenance overhead. The proposed framework along with the open-source code makes it possible to easily extend the application functionality thus enabling other researchers and practitioners to develop their own versions of hearing loss diagnosis applications. The proposed software was evaluated by an otolaryngologist and found to be very beneficial in assisting a clinician to reach a hearing impairment diagnosis conclusion more methodically, swiftly and accurately.","",""
0,"Ted Hagos","Lifecycle, ViewModel, LiveData, and Room",2019,"","","","",13,"2023-02-26 08:25:51","","10.1007/978-1-4842-4953-6_11","","",,,,,0,0.00,0,1,4,"","",""
1,"Petr Capek, Erik Kral, R. Šenkeřík","ViewModel Visualization Tool",2016,"","","","",14,"2023-02-26 08:25:51","","10.1109/CSCI.2016.0281","","",,,,,1,0.14,0,3,7,"This article proposes a tool for generating a universal view for ViewModel from Model–View–ViewModel software architectural pattern. In software development processes, it sometimes happens that developers spend a lot of time preparing mockup views for themselves or for quality assurance purposes to provide an option to test implemented features. These mockups are later replaced by a final user interface, so the time spent preparing them is wasted. The aim of this work is to create a tool which will help software engineers to present and test their codes without additional effort.","",""
0,"Patrik Švikruha","Návrhový vzor Model-View-ViewModel ve WPF aplikacích",2016,"","","","",15,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,7,"","",""
0,"David Hedman","Kan applikationer med kartkomponenter konstrueras enligt designmönstret Model-View-Viewmodel? : En fallstudie i vilka problem som uppstår vid implementering av kartkomponenter i applikationer som bygger på tekniken Windows Presentation Foundation och designmönstret Model-View-Viewmodel",2014,"","","","",16,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,9,"In object-oriented programming, established approaches are often used in order to solve problems. One such approach is the Model-View-ViewModel (MVVM) design pattern, which is used to separate the graphical user interface from the underlying logic of an application. It is commonly used in applications based on the technology Windows Presentation Foundation (WPF).In applications where map components are used (software components that display maps to the user) it may be difficult to apply the MVVM design pattern, depending on how the map component is constructed.In this study, three map components are tested in order to evaluate if problems arise in the implementation of these map components in an application based on the technology WPF and the MVVM design pattern. In cases where problems arise, the necessary changes required to solve the problem are also described.The tested map components are TatukGIS, SharpMap and MapSUI. The results of the testing show that none of the map components have a built-in ability to create data bindings between the view and the viewmodel, which is required in order to comply with MVVM. For all map components a possible solution to the problem is implemented and discussed.","",""
0,"Sangita Oswal, Mr. Siddhesh D. Kushte","EFFICIENT GUI DEVELOPMENT USING WINDOWS PRESENTATION FOUNDATION FRAMEWORK AND MODEL-VIEW-VIEWMODEL PATTERN",2014,"","","","",17,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,2,9,"AbstractThe paper focuses on flexible GUI development for trade events viewer. Here we focus on tool for trading system developed using WPF (Windows Presentation Foundation) and MVVM (Model-View-ViewModel) pattern. MVVM architecture is an indirect successor of MVC pattern and it successfully overcome on flaws of latter technique by removing dependency between model and controller by synchronizing View with ViewModel. In Financial Industry, various applications require flexible GUI because market value of financial products continuously changes. This paper explains use of WPF and MVVM pattern in UI development of financial application. The paper focuses on flexible GUI development for trade events viewer. Here we focus on tool for trading system developed using WPF (Windows Presentation Foundation) and MVVM (Model-View-ViewModel) pattern. MVVM architecture is an indirect successor of MVC pattern and it successfully overcome on flaws of latter technique by removing dependency between model and controller by synchronizing View with ViewModel. In Financial Industry, various applications require flexible GUI because market value of financial products continuously changes. This paper explains use of WPF and MVVM pattern in UI development of financial application.","",""
0,"M. Wójtowicz","Wykorzystanie wzorca projektowego Model-View-ViewModel do implementacji aplikacji bazodanowej na przykładzie systemu obsługi kina",2014,"","","","",18,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,9,"","",""
0,"P. Szyszka","Implementacja wzorca architektury Model-View-ViewModel na przykładzie biznesowej aplikacji bazodanowej",2014,"","","","",19,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,9,"","",""
12,"Chris Anderson","The Model-View-ViewModel (MVVM) Design Pattern",2012,"","","","",20,"2023-02-26 08:25:51","","10.1007/978-1-4302-3501-9_13","","",,,,,12,1.09,12,1,11,"","",""
30,"Raffaele Garofalo","Building Enterprise Applications with Windows Presentation Foundation and the Model View ViewModel Pattern",2011,"","","","",21,"2023-02-26 08:25:51","","","","",,,,,30,2.50,30,1,12,"Create rich, flexible, and maintainable line-of-business applications with the MVVM design patternSimplify and improve business application development by applying the MVVM pattern to Windows Presentation Foundation (WPF) and Microsoft Silverlight 4. With this hands-on guide, you'll use MVVM with data binding, commands, and behaviors to create user interfaces loosely coupled to business logic. MVVM is ideal for .NET developers working with WPF and Silverlightwhether or not you have experience building enterprise applications.Discover how to:Dive deep into MVVMand learn how it differs from other UI design patterns Build a simple Customer Relationship Management application you can adapt for your own projects Implement MVVM to maintain separation between UI declarative syntax and presentation logic code Create a Domain Model to define your applications business context Write dynamic code for the data access layer with the Microsoft Entity Framework and NHibernate Enforce complex data-validation scenarios using Windows Workflow Foundation 4 Implement MVVM using frameworks and toolkits such as Microsoft Prism Get code samples on the web For system requirements, see the Introduction.","",""
0,"Ashish Ghoda","Implementing the ViewModel",2012,"","","","",22,"2023-02-26 08:25:51","","10.1007/978-1-4302-4909-2_4","","",,,,,0,0.00,0,1,11,"","",""
0,"Kyle Burns","Starting the ViewModel",2012,"","","","",23,"2023-02-26 08:25:51","","10.1007/978-1-4302-4567-4_10","","",,,,,0,0.00,0,1,11,"","",""
0,"Ashish Ghoda","View, Model, and ViewModel Structures in HTML5 and JavaScript",2012,"","","","",24,"2023-02-26 08:25:51","","10.1007/978-1-4302-4909-2_6","","",,,,,0,0.00,0,1,11,"","",""
0,"Jörg Wegener","Model-View-ViewModel-(MVVM-)Entwurfsmuster",2012,"","","","",25,"2023-02-26 08:25:51","","10.3139/9783446435414.018","","",,,,,0,0.00,0,1,11,"","",""
10,"Fran Jarnjak","Notice of RetractionFlexible GUI in robotics applications using Windows Presentation Foundation framework and Model View ViewModel pattern",2010,"","","","",26,"2023-02-26 08:25:51","","","","",,,,,10,0.77,10,1,13,"This paper examines the needs of custom robotics control software applications that share a commonality but require various operator GUI's and how to accommodate for those changes using power of Windows Presentation Foundation (WPF) framework and Model View ViewModel (MVVM) design pattern as a next step from traditional Model View Controller (MVC) pattern and its derivatives.","",""
11,"G. Hall","Pro WPF and Silverlight MVVM: Effective Application Development with Model-View-ViewModel",2010,"","","","",27,"2023-02-26 08:25:51","","","","",,,,,11,0.85,11,1,13,"WPF and Silverlight are unlike any other user interface (UI) technologies. They have been built to a new paradigm thatif harnessed correctlycan yield unprecedented power and performance. This book shows you how to control that power to produce clean, testable, maintainable code. It is now recognized that any non-trivial WPF or Silverlight application needs be designed around the Model-View-ViewModel (MVVM) design pattern in order to unlock the technology's full data-binding potential. However, the knowledge of how to do this is missing from a large part of the development communityeven amongst those who work with WPF and Silverlight on a daily basis. Too often there is a reliance on programmatic interaction between controls and not enough trust in the technologies' data-binding capabilities. This leads to a clouding of design values and an inevitable loss of performance, scalability, and maintainability throughout the application. Pro WPF and Silverlight MVVM will show you how to arrange your application so that it can grow as much as required in any direction without danger of collapse. What youll learn Understand why the separation of an applications View and its Model is paramount, including the history of Model-View-Presenter and Model-View-Controller. Apply WPF and Silverlights powerful data-binding model correctly. Examine how to organize an applicationtargeting WPF or Silverlight, including unit-testing, source-control, separation of concerns, data serialization, and how to tie everything together with MVVM. Develop afull game development application using MVVM by example. How to serialize the Model without being invasive, how to implement a plug-in architecture that extends both the View and the Model, and how to handle Exceptions gracefully. Who this book is for Developers that wish to learn how to architect WPF or Silverlight applications to ensure maintainability, testability, and separation of concerns. Table of Contents Overview of WPF and Silverlight DataBinding Model-View Separation The ViewModel Events and Commands Validation Unit Testing Data Access Layer Application Support Sample Application","",""
1,"V. Gaudioso","MVVM: Model-View-ViewModel",2010,"","","","",28,"2023-02-26 08:25:51","","10.1007/978-1-4302-2974-2_15","","",,,,,1,0.08,1,1,13,"","",""
39,"Haixu Chen, Tianpeng Wang, Xiaoning He, Xu Cai, Runmao Lin, Jianli Liang, Jian Wu, G. King, Xiaowu Wang","BRAD V3.0: an upgraded Brassicaceae database",2021,"","","","",29,"2023-02-26 08:25:51","","10.1093/nar/gkab1057","","",,,,,39,19.50,4,9,2,"Abstract The Brassicaceae Database (BRAD version 3.0, BRAD V3.0; http://brassicadb.cn) has evolved from the former Brassica Database (BRAD V2.0), and represents an important community portal hosting genome information for multiple Brassica and related Brassicaceae plant species. Since the last update in 2015, the complex genomes of numerous Brassicaceae species have been decoded, accompanied by many omics datasets. To provide an up-to-date service, we report here a major upgrade of the portal. The Model-View-ViewModel (MVVM) framework of BRAD has been re-engineered to enable easy and sustainable maintenance of the database. The collection of genomes has been increased to 26 species, along with optimization of the user interface. Features of the previous version have been retained, with additional new tools for exploring syntenic genes, gene expression and variation data. In the ‘Syntenic Gene @ Subgenome’ module, we added features to view the sequence alignment and phylogenetic relationships of syntenic genes. New modules include ‘MicroSynteny’ for viewing synteny of selected fragment pairs, and ‘Polymorph’ for retrieval of variation data. The updated BRAD provides a substantial expansion of genomic data and a comprehensive improvement of the service available to the Brassicaceae research community.","",""
0,"Amy Wilson, Fadi Wedyan, Safwan Omari","An Empirical Evaluation and Comparison of the Impact of MVVM and MVC GUI Driven Application Architectures on Maintainability and Testability",2022,"","","","",30,"2023-02-26 08:25:51","","10.1109/IDSTA55301.2022.9923083","","",,,,,0,0.00,0,3,1,"Model View Controller (MVC) and Main-View-ViewModel (MVVM) are two similar, but different, architectural frameworks that utilize differing sets of components to produce a graphical user interface driven application. The primary difference between these two architectures resides in MVC’s use of a controller, MVVM’s use of a viewmodel, and how these two components interact with their respective views. These differing usages are factors that effect how tightly coupled their layered systems are and effects the ability to test and maintain systems built using these architectures. This paper seeks to explain both frameworks, evaluate a sample code base, collect metrics, and then compare the testability and maintainability of both architectures.","",""
0,"Sirojiddin Komolov, Gcinizwe Dlamini, Swati Megha, M. Mazzara","Towards Predicting Architectural Design Patterns: A Machine Learning Approach",2022,"","","","",31,"2023-02-26 08:25:51","","10.3390/computers11100151","","",,,,,0,0.00,0,4,1,"Software architecture plays an important role in software development, especially in software quality and maintenance. Understanding the impact of certain architectural patterns on software quality and verification of software requirements has become increasingly difficult with the increasing complexity of codebases in recent years. Researchers over the years have proposed automated approaches based on machine learning. However, there is a lack of benchmark datasets and more accurate machine learning (ML) approaches. This paper presents an ML-based approach for software architecture detection, namely, MVP (Model–View–Presenter) and MVVM (Model–View–ViewModel). Firstly, we present a labeled dataset that consists of 5973 data points retrieved from GitHub. Nine ML methods are applied for detection of software architecture from source code metrics. Using precision, recall, accuracy, and F1 score, the outstanding ML model performance is 83%, 83%, 83%, and 83%, respectively. The ML model’s performance is validated using k-fold validation (k = 5). Our approach outperforms when compared with the state-of-the-art.","",""
0,"Alip Alip, Sandy Kosasi, I. Yuliani, Gusti Syarifudin, David David","Implementasi Arsitektur Model View Controller Pada Website Toko Online",2022,"","","","",32,"2023-02-26 08:25:51","","10.30812/bite.v3i2.1566","","",,,,,0,0.00,0,5,1,"Website merupakan media yang digunakan untuk penyampaian informasi, komunikasi, dan transaksi. Pengembangan website memiliki beberapa arsitektur diantaranya Model View Presenter, Model View ViewModel, Model View Controller dan lain-lain. Website memiliki standar pemrograman yang universal dengan arsitektur MVC dan RESTful API. REST berformat JSON dan menggunakan Json Web Token untuk hak akses, JSON memiliki ukuran kecil dibanding XML. Penelitian ini bertujuan untuk mengatasi kebutuhan yang ada pada Happy Belanja Senakin berupa website yang bisa digunakan sebagai media penjualan, pengelolaan barang dan memonitoring stok barang tanpa harus berada di toko agar lebih terstruktur dan memperluas pangsa pasar dengan memanfaatkan arsitektur MVC dan RESTful API untuk menghubungkan dan mengintegrasikan framework laravel dan framework Vue.Js. Framework laravel digunakan sebagai backend untuk mengelola data produk yang berkaitan dengan data penjualan produk. Framework Vue.Js digunakan sebagai view untuk menampilkan informasi produk kepada pengunjung website maupun user dan digunakan sebagai transaksi penjualan. Penelitian ini menghasilkan website dengan memanfaatkan arsitektur MVC dan RESTful API. Adapun Metode pengembangan menggunakan Extreme Programming serta metode pengujian menggunakan Black Box. Kemudahan pengembangan dimasa mendatang dan kemudahan dalam proses mengelola data produk dan penjualan sehingga pihak Happy Belanja Senakin dapat lebih mudah melakukan input data produk dan memonitoring stok.","",""
1,"Chaima Chekhaba, Hocine Rebatchi, Ghizlane El-Boussaidi, Naouel Moha, Sègla Kpodjedo","Coach: classification-based architectural patterns detection in Android apps",2021,"","","","",33,"2023-02-26 08:25:51","","10.1145/3412841.3442018","","",,,,,1,0.50,0,5,2,"Mobile applications (apps) have become a key feature of modern life, and as such, are expected to be high-quality software products. App developers thus have to consider and apply best practices and design recommendations such as architectural patterns. One of these patterns is the popular MVC (Model View Controller) and its variants: MVP (Model View Presenter) and MVVM (Model View ViewModel). However, there is no common or established strategy that developers can follow when implementing these patterns in their apps. In this context, analyzing existing mobile apps and identifying their implementations of the MVC pattern variants becomes important to understand the current practices in mobile apps. In this paper, we present a classification-based approach to identify MVC-based patterns in Android apps. We provide a dataset of 69 Android apps manually annotated with the applied MVC-based pattern. We validate our approach on 265 open-source Android apps and show that it outperforms the only existing pattern detection tool for all the MVC-based variants.","",""
1,"Nagaki Kentaro, S. Fujita","Browser-Based Manipulation of Virtual Objects Through MVVM Architecture with Data Binding",2021,"","","","",34,"2023-02-26 08:25:51","","10.1109/CANDAR53791.2021.00026","","",,,,,1,0.50,1,2,2,"This paper considers the problem of sharing complex virtual objects among remote users through Web browsers. Although drag-and-drop of object is one of new features available in HTML5, it is not sufficient to realize the transformation of virtual objects consisting of several rigid bodies connected with joints, and for such a purpose, it is necessary to keep track of the location of the fulcrum of the rigid body object currently being grasped, and to set various attributes such as fulcrum and action points for each object, not just the 2D coordinates of the object on the screen. To realize such functionality, we focus on the data binding capability of interactive Web application framework based on the MVVM (Model-View-ViewModel) architecture and implement a prototype system using Vue.js as the concrete framework, Three.js as the library to handle 3D space in the Web browser, and Google Firestore as the database for data sharing among remote users. The result of experiments conducted on the prototype system indicates that we could realize the transformation information sharing within 300 ms on average.","",""
1,"Devany C. Wijaya, Y. Syaifudin, R. Ariyanto, N. Funabiki, M. S. F. Ruslan, Ikhlaashul Mu'aasyiqiin","An Implementation and Evaluation of Basic Data Storage Topic for Content Provider Stage in Android Programming Learning Assistance System",2021,"","","","",35,"2023-02-26 08:25:51","","10.1109/3ICT53449.2021.9581767","","",,,,,1,0.50,0,6,2,"Recently, Android-based smartphones have become the market leader for mobile devices. Thus, the need for Android application developers has increased significantly. Following this trend, many schools and universities set up Android application programming to become the mandatory subject for IT students. In Android applications, utilizing data is necessary to make dynamic and interactive applications. Based on previous studies, the Android Programming Learning Assistance System (APLAS) has been applied as a self-learning platform for Android programming studies. In this paper, we implement the Basic Data Storage learning topic in APLAS as the first topic in the Content Provider stage (second stage). It offers learning materials and assignments for the Model-View-Viewmodel (MVVM) architecture with data binding, the utilization of Shared Preferences, and storing data in internal storage. The results of evaluation through 50 students of an IT department showed that all students have solved all assignments successfully. With the domination of positive comments from them, the effectiveness of this learning topic to support Android programming learning was confirmed.","",""
